,user_id,registered_at,age,first_purchase,before_first_purchase,since_last_purchase,total_purchases,purchase_frequency,total_expenditure,expenditure_per_transaction,brand_new_transactions,purchased amps,purchased acoustic-guitars,purchased effects-and-pedals,purchased drums-and-percussion,purchased accessories,purchased parts,purchased electric-guitars,purchased pro-audio,purchased folk-instruments,purchased bass-guitars,purchased other,purchased keyboards-and-synths,purchased dj-and-lighting-gear,purchased band-and-orchestra,purchased parts-accessories,purchased home-audio,purchased software,first_type,is_seller,first_listing_date,first_sale_date,since_last_listing,since_last_sale,before_first_listing,before_first_sale,total_sales,sales_frequency,earnings,earnings_per_sale,sold effects-and-pedals,sold electric-guitars,sold amps,sold pro-audio,sold folk-instruments,sold accessories,sold band-and-orchestra,sold acoustic-guitars,sold drums-and-percussion,sold other,sold bass-guitars,sold parts,sold keyboards-and-synths,sold dj-and-lighting-gear,sold home-audio
1822,212649,2014-08-31 05:30:12.514,832,2014-08-31 05:33:33.161,1,162,3,0.003605769230769231,293800.0,97933.3333333,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,212813,2014-08-31 17:50:32.461,832,2015-12-16 11:31:40.637,472,17,5,0.006009615384615385,35237.0,7047.4,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,212877,2014-08-31 19:56:24.793,832,2014-09-01 03:14:24.471,1,351,2,0.002403846153846154,299900.0,149950.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-23 21:17:38.215,2016-05-23 22:55:42.544,200,157,632,632,3,0.00360576923077,29000,9666.666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,212878,2014-08-31 20:00:05.084,832,2015-10-11 21:05:25.773,407,285,2,0.002403846153846154,145000.0,72500.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-23 01:12:50.230,2016-07-23 01:58:40.702,89,87,692,692,4,0.00480769230769,275000,68750.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1826,212932,2014-08-31 22:04:22.871,832,2014-08-31 22:05:19.940,1,832,1,0.001201923076923077,10000.0,10000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,213013,2014-09-01 01:23:49.855,832,2014-09-01 01:24:47.818,1,832,1,0.001201923076923077,5999.0,5999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,213214,2014-09-01 15:28:40.961,831,2015-02-06 02:20:48.141,158,195,10,0.012033694344163659,436500.0,43650.0,3,0,0,0,0,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,213250,2014-09-01 16:59:25.845,831,2015-05-20 07:46:50.874,261,570,1,0.0012033694344163659,57000.0,57000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-09-01 17:13:41.653,2015-02-26 23:47:10.245,12,8,1,179,4,0.00481347773767,471700,117925.0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1830,213369,2014-09-01 21:58:35.773,831,2014-09-01 22:02:52.224,1,831,1,0.0012033694344163659,5398.0,5398.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,213374,2014-09-01 22:08:16.480,831,2014-09-01 22:10:16.659,1,831,1,0.0012033694344163659,5000.0,5000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,213539,2014-09-02 05:46:06.394,830,2014-10-02 18:16:57.641,31,800,1,0.0012048192771084338,55000.0,55000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,213655,2014-09-02 16:27:50.196,830,2014-09-08 12:21:06.651,6,696,10,0.012048192771084338,47574.0,4757.4,3,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,213666,2014-09-02 17:05:30.032,830,2016-08-02 17:55:44.814,701,130,2,0.0024096385542168677,27000.0,13500.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,213778,2014-09-02 20:45:00.936,830,2015-01-22 13:50:42.948,142,677,2,0.0024096385542168677,76500.0,38250.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2014-09-02 20:47:18.056,2014-11-04 19:29:22.965,340,335,1,63,3,0.00361445783133,82000,27333.333333333332,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1836,213882,2014-09-03 00:17:20.800,830,2014-09-03 00:37:27.397,1,830,1,0.0012048192771084338,3000.0,3000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,213890,2014-09-03 00:25:24.000,830,2015-04-25 18:54:22.512,235,564,2,0.0024096385542168677,798.0,399.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,214083,2014-09-03 13:32:34.534,829,2014-09-03 14:22:46.548,1,621,2,0.0024125452352231603,48600.0,24300.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,214164,2014-09-03 16:44:33.252,829,2014-09-03 16:53:05.366,1,613,2,0.0024125452352231603,1197.0,598.5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,214212,2014-09-03 18:38:42.468,829,2014-09-03 18:57:35.569,1,829,1,0.0012062726176115801,11500.0,11500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,214254,2014-09-03 19:56:30.146,829,2014-09-03 20:02:49.684,1,829,1,0.0012062726176115801,16000.0,16000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,214347,2014-09-03 23:18:58.013,829,2014-09-03 23:22:22.471,1,829,1,0.0012062726176115801,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,214439,2014-09-04 03:19:50.877,828,2014-09-05 02:14:04.510,1,484,6,0.007246376811594203,59893.0,9982.16666667,4,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-01-19 20:53:08.895,2016-01-20 22:23:32.009,186,177,503,504,2,0.0024154589372,37000,18500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1844,214580,2014-09-04 15:06:20.623,828,2014-09-04 15:08:00.921,1,348,9,0.010869565217391304,156300.0,17366.6666667,1,2,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2015-01-03 21:27:15.724,2015-02-07 16:14:58.431,169,151,122,157,7,0.00845410628019,123400,17628.571428571428,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1845,214692,2014-09-04 19:36:09.278,828,2014-09-04 19:42:24.017,1,489,3,0.0036231884057971015,50900.0,16966.6666667,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,214704,2014-09-04 19:58:29.139,828,2015-09-22 17:39:30.636,383,173,3,0.0036231884057971015,54900.0,18300.0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014-10-17 19:14:18.590,2014-12-02 14:21:36.937,169,169,43,89,15,0.018115942029,514000,34266.666666666664,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1847,214713,2014-09-04 20:17:29.338,828,2014-09-04 20:19:52.563,1,828,1,0.0012077294685990338,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,214882,2014-09-05 04:09:02.810,827,2014-09-05 04:22:16.668,1,827,1,0.0012091898428053204,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,215127,2014-09-05 21:29:41.251,827,2014-09-05 21:30:57.373,1,827,1,0.0012091898428053204,700.0,700.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,215208,2014-09-06 01:31:32.691,827,2014-09-06 01:32:38.028,1,83,7,0.008464328899637243,12997.0,1856.71428571,6,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,215291,2014-09-06 11:16:55.327,826,2014-09-06 15:23:10.168,1,20,22,0.026634382566585957,724695.0,32940.6818182,1,5,2,11,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,215301,2014-09-06 12:43:19.074,826,2014-09-16 12:30:29.120,10,46,6,0.007263922518159807,210715.0,35119.1666667,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-09-18 12:13:18.715,2014-09-19 05:47:27.293,14,7,12,13,135,0.163438256659,4232800,31354.074074074073,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1853,215402,2014-09-06 17:40:43.012,826,2014-12-04 06:53:58.997,89,89,9,0.010895883777239709,225830.0,25092.2222222,5,0,0,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2015-04-18 20:50:10.409,2015-04-18 22:14:13.790,7,5,225,225,43,0.0520581113801,564100,13118.60465116279,14,4,3,2,0,4,0,0,0,0,0,14,1,0,1
1854,215576,2014-09-06 20:27:06.478,826,2014-09-06 20:28:35.280,1,826,1,0.0012106537530266344,1400.0,1400.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,215741,2014-09-07 00:13:47.465,826,2014-09-07 00:16:27.151,1,826,1,0.0012106537530266344,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,215816,2014-09-07 02:38:41.811,825,2016-08-30 14:44:12.366,724,102,1,0.0012121212121212121,63500.0,63500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,215891,2014-09-07 05:45:07.271,825,2014-10-30 17:17:11.845,54,74,33,0.04,3227011.0,97788.2121212,12,0,15,3,0,10,1,0,3,0,0,1,0,0,0,0,0,0,0,1,2015-07-27 17:33:46.575,2015-07-30 15:15:13.030,234,233,324,327,11,0.0133333333333,1885100,171372.72727272726,0,0,0,1,0,1,0,7,0,0,0,2,0,0,0
1858,216184,2014-09-07 21:34:10.295,825,2015-01-12 20:25:16.795,127,32,7,0.008484848484848486,172313.0,24616.1428571,6,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2014-09-12 18:09:27.735,2014-09-14 10:18:49.395,398,135,5,7,8,0.00969696969697,193900,24237.5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1859,216288,2014-09-08 00:49:10.202,825,2014-09-24 19:09:57.618,17,39,2,0.0024242424242424242,154700.0,77350.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,216560,2014-09-08 16:55:59.493,824,2014-11-03 23:55:47.181,57,768,1,0.0012135922330097086,37500.0,37500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,216588,2014-09-08 17:59:04.908,824,2014-11-04 17:53:49.658,57,507,5,0.006067961165048544,40200.0,8040.0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,216716,2014-09-08 22:35:41.875,824,2015-10-15 19:44:42.660,402,165,4,0.0048543689320388345,17899.0,4474.75,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2016-06-08 22:15:05.342,2016-06-08 23:20:45.361,89,76,639,640,2,0.00242718446602,31500,15750.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,217000,2014-09-09 14:10:41.824,823,2014-12-10 04:24:10.188,92,83,16,0.019441069258809233,132744.0,8296.5,7,0,0,4,2,4,2,0,4,0,0,0,0,0,0,0,0,0,0,1,2014-09-09 14:22:36.571,2014-09-11 23:47:34.873,139,105,1,3,6,0.00729040097205,68400,11400.0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
1864,217007,2014-09-09 14:24:08.757,823,2014-09-09 14:27:42.323,1,823,1,0.001215066828675577,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,217077,2014-09-09 18:46:52.132,823,2014-09-09 18:49:08.857,1,25,16,0.019441069258809233,390045.0,24377.8125,3,0,2,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2015-01-13 05:30:32.688,2015-01-27 20:10:48.890,686,680,126,141,2,0.00243013365735,126000,63000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1866,217158,2014-09-09 22:34:49.062,823,2015-02-26 02:06:19.773,170,642,2,0.002430133657351154,17195.0,8597.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,217363,2014-09-10 13:51:25.650,822,2014-09-28 17:41:42.854,19,109,7,0.00851581508515815,42770.0,6110.0,6,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2015-09-22 04:08:59.479,2015-09-23 00:04:35.460,444,425,377,378,4,0.00486618004866,49500,12375.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1868,217419,2014-09-10 16:10:14.936,822,2015-08-24 01:32:28.681,348,475,1,0.0012165450121654502,900.0,900.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,217442,2014-09-10 17:12:43.981,822,2014-09-11 11:44:01.847,1,821,1,0.0012165450121654502,32500.0,32500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,217476,2014-09-10 18:22:55.387,822,2014-09-11 01:45:08.423,1,76,8,0.009732360097323601,91500.0,11437.5,1,0,0,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2014-09-19 18:55:41.721,2015-02-17 23:09:27.033,296,77,10,161,7,0.00851581508516,89700,12814.285714285714,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,217540,2014-09-10 21:21:52.378,822,2014-09-10 21:22:34.482,1,822,1,0.0012165450121654502,10000.0,10000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,217546,2014-09-10 21:37:22.082,822,2015-01-29 22:46:06.441,142,681,2,0.0024330900243309003,2600.0,1300.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,217550,2014-09-10 21:43:30.555,822,2014-09-10 21:45:42.306,1,822,1,0.0012165450121654502,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,217615,2014-09-11 01:13:08.607,822,2014-09-11 01:13:53.429,1,813,3,0.0036496350364963502,26894.0,8964.66666667,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,217627,2014-09-11 01:35:43.986,822,2016-04-23 18:38:26.470,591,231,1,0.0012165450121654502,20000.0,20000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,217721,2014-09-11 07:11:49.255,821,2016-07-08 17:23:50.345,667,155,1,0.001218026796589525,23800.0,23800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,217794,2014-09-11 14:44:56.593,821,2014-12-10 01:29:29.421,90,732,1,0.001218026796589525,10000.0,10000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,217848,2014-09-11 17:03:49.253,821,2014-09-12 02:03:30.928,1,820,1,0.001218026796589525,16000.0,16000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,217866,2014-09-11 17:46:23.707,821,2014-09-11 21:31:03.621,1,19,9,0.010962241169305725,612098.0,68010.8888889,0,0,0,0,1,0,0,2,3,0,3,0,0,0,0,0,0,0,0,1,2015-12-27 01:35:46.218,2016-01-01 01:00:55.949,90,76,472,477,3,0.00365408038977,287000,95666.66666666667,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1880,218287,2014-09-12 17:17:47.636,820,2014-09-12 17:22:31.207,1,820,1,0.0012195121951219512,5499.0,5499.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,218369,2014-09-12 20:13:18.711,820,2014-09-12 20:14:20.754,1,303,3,0.003658536585365854,56098.0,18699.3333333,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,218527,2014-09-13 00:16:05.083,820,2015-03-06 03:42:45.653,175,458,6,0.007317073170731708,130173.0,21695.5,2,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,218613,2014-09-13 04:21:40.223,819,2014-09-17 16:52:54.591,5,815,1,0.001221001221001221,10500.0,10500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,218619,2014-09-13 04:49:02.033,819,2014-09-13 04:50:06.343,1,819,1,0.001221001221001221,900.0,900.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,218635,2014-09-13 06:15:08.529,819,2014-09-13 06:24:06.117,1,819,1,0.001221001221001221,16000.0,16000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,218747,2014-09-13 17:19:30.008,819,2014-09-13 17:21:12.272,1,819,1,0.001221001221001221,798.0,798.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,218779,2014-09-13 19:00:14.229,819,2014-12-05 14:00:33.833,83,736,1,0.001221001221001221,5795.0,5795.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,218812,2014-09-13 20:53:56.653,819,2014-09-13 20:55:55.319,1,819,1,0.001221001221001221,1795.0,1795.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,218972,2014-09-14 13:38:18.429,818,2014-09-14 23:00:28.387,1,247,4,0.004889975550122249,76500.0,19125.0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-09-20 14:26:26.130,2014-09-21 19:12:50.882,200,145,7,8,22,0.0268948655257,1015199,46145.40909090909,11,3,4,0,0,1,0,0,0,0,0,3,0,0,0
1890,219102,2014-09-14 20:59:33.397,818,2014-09-14 21:01:36.182,1,818,1,0.0012224938875305623,268500.0,268500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,219142,2014-09-14 23:15:44.183,818,2016-04-19 21:47:12.375,583,235,1,0.0012224938875305623,97000.0,97000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,219186,2014-09-15 01:20:12.373,818,2014-09-15 01:22:08.257,1,540,6,0.007334963325183374,134100.0,22350.0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,219193,2014-09-15 01:36:12.921,818,2016-09-19 15:59:14.695,736,21,6,0.007334963325183374,255730.0,42621.6666667,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,219216,2014-09-15 02:56:05.922,817,2015-06-17 23:29:48.769,276,542,5,0.006119951040391677,40300.0,8060.0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,219354,2014-09-15 16:12:23.679,817,2014-09-15 16:13:36.624,1,817,1,0.0012239902080783353,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,219357,2014-09-15 16:19:27.249,817,2014-11-02 21:56:38.964,49,315,5,0.006119951040391677,211400.0,42280.0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,219363,2014-09-15 16:24:58.649,817,2014-09-15 17:23:34.939,1,817,1,0.0012239902080783353,22000.0,22000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,219416,2014-09-15 19:16:11.848,817,2014-09-15 19:17:12.146,1,817,1,0.0012239902080783353,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,219526,2014-09-16 00:31:03.275,817,2014-09-19 23:40:53.260,4,164,4,0.004895960832313341,46699.0,11674.75,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2015-01-05 04:43:56.395,2015-04-23 22:53:33.516,705,597,112,220,1,0.00122399020808,9999,9999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,219532,2014-09-16 00:43:01.390,817,2014-09-16 00:46:22.257,1,817,1,0.0012239902080783353,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,219606,2014-09-16 04:04:06.921,816,2015-09-08 17:48:15.557,358,321,3,0.003676470588235294,16997.0,5665.66666667,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014-09-16 04:14:40.535,2014-09-22 22:37:42.064,309,259,1,7,5,0.00612745098039,63500,12700.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,219728,2014-09-16 16:40:00.487,816,2016-02-29 20:52:02.155,532,10,11,0.013480392156862746,310439.0,28221.7272727,1,3,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,219790,2014-09-16 19:09:17.560,816,2014-10-01 19:56:16.332,16,801,1,0.0012254901960784314,11400.0,11400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,219821,2014-09-16 20:17:23.382,816,2014-09-16 20:19:30.613,1,816,1,0.0012254901960784314,4500.0,4500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,219828,2014-09-16 20:46:39.940,816,2015-05-07 19:40:03.469,233,391,2,0.0024509803921568627,67999.0,33999.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,219829,2014-09-16 20:50:00.795,816,2014-09-16 20:52:11.268,1,812,2,0.0024509803921568627,798.0,399.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
